Age,StateProvinceCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January_15,February_15,March_15,April_15,November_14,December_14,Ski_Resort1_2014_2015,Ski_Resort2_2014_2015,Ski_Resort3_2014_2015,Ski_Resort4_2014_2015,Ski_Resort5_2014_2015
81,CO,2894.5,564.00,694.00,6,10.00,1,1391025,0.00,0.00,269.00,0.00,0.00,128.00,564.00,834.00,1801.00,2,2,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,2,0,0
52,CO,10161.42,921.48,4860.22,0,9.17,1,1391493,0.00,228.00,0.00,0.00,0.00,0.00,921.48,5776.27,7303.80,4,3,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,2,0,3
60,CO,1063.37,.00,.00,1,2.50,1,1392080,0.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
55,CO,8025.83,1736.00,4757.81,0,10.00,1,1409692,0.00,69.00,0.00,0.00,0.00,298.00,1736.00,4905.62,6180.64,4,2,2,0,1,1,1,1,1,2,0,2,0,0,0,0,0,4,0,0
67,CO,1364,.00,149.00,2,5.83,1,1409976,0.00,0.00,149.00,149.00,0.00,0.00,0.00,0.00,298.00,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24,CO,1310.54,457.54,1310.54,19,0.00,1,1410501,0.00,0.00,0.00,177.00,207.00,0.00,911.54,3254.31,3254.31,4,4,0,0,0,0,0,1,1,6,1,0,1,0,10,0,0,0,0,18
58,CO,3202.29,1386.29,1995.29,26,10.00,1,1410594,100.00,0.00,0.00,0.00,0.00,0.00,1588.58,2265.79,2295.79,5,5,0,0,1,1,1,1,1,2,4,2,6,0,4,0,0,0,0,18
58,CO,3837.78,6.78,864.78,9,0.00,1,1400169,0.00,0.00,0.00,0.00,0.00,0.00,6.78,864.78,864.78,2,2,0,1,1,0,1,0,0,2,2,8,1,0,2,0,0,2,0,13
54,CO,1588.57,596.21,1381.57,22,9.44,1,1400638,0.00,207.00,0.00,0.00,0.00,25.00,1231.15,3316.45,3336.45,3,2,1,0,0,0,0,1,1,1,1,0,4,0,2,0,0,5,0,3
39,CO,1995.56,1463.68,1995.56,23,0.00,1,1400970,0.00,0.00,0.00,287.00,159.00,9.00,2212.68,2744.56,2744.56,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,4
32,CO,4764.88,989.00,1930.38,19,10.00,0,1402140,0.00,0.00,220.50,59.00,0.00,0.00,1978.00,3537.38,4172.00,3,3,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,4,0,0
61,CO,1754,469.00,1397.00,12,10.00,1,1403027,0.00,159.00,149.00,0.00,0.00,0.00,469.00,1397.00,1446.00,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
52,CO,10170.46,679.00,3833.15,18,10.00,1,1406381,171.00,414.00,564.00,0.00,0.00,0.00,1134.68,5259.80,7140.80,3,2,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,3
51,CO,3262,439.00,2324.00,5,0.00,1,1406456,0.00,0.00,316.00,0.00,69.00,0.00,878.00,2763.00,2921.00,2,2,0,1,0,1,1,1,1,0,0,0,0,0,3,0,0,0,0,3
56,CO,4829.2,816.20,3809.50,35,0.00,1,1406481,0.00,0.00,298.00,507.00,753.00,179.00,1896.86,6173.79,6440.63,5,4,1,0,0,0,0,0,1,1,2,3,0,1,5,0,0,0,0,12
48,CO,2667.21,1065.58,2349.21,35,0.00,1,1406499,0.00,0.00,298.00,0.00,169.00,0.00,1896.86,6173.79,6440.63,5,4,1,0,0,0,1,0,1,1,1,6,0,0,0,0,0,0,0,8
73,CO,6241.58,808.94,2512.58,16,0.00,1,1405348,531.00,0.00,296.00,59.00,0.00,0.00,808.94,2512.58,2906.58,2,2,0,0,1,1,1,1,1,2,4,0,2,0,1,0,0,4,0,5
71,CO,3303.44,.00,1401.35,14,0.00,1,1405501,0.00,0.00,0.00,0.00,278.00,0.00,0.00,1464.37,1600.45,2,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
63,CO,2381.14,469.00,1055.14,9,10.00,0,1405534,0.00,0.00,0.00,0.00,139.00,0.00,469.00,1055.14,1124.14,1,1,0,0,1,1,1,0,1,3,0,0,0,0,0,0,0,3,0,0
39,CO,3105.88,670.00,2170.74,11,10.00,1,1405684,59.00,0.00,0.00,0.00,159.00,0.00,0.00,0.00,0.00,1,1,0,1,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,3
80,CO,1857.62,260.00,903.12,15,10.00,1,1408487,0.00,218.50,0.00,0.00,0.00,0.00,260.00,903.12,972.12,1,1,0,0,1,1,1,1,1,4,4,2,0,0,0,0,0,0,0,10
55,CO,4311.78,189.78,1475.78,34,10.00,1,1408494,118.00,414.00,0.00,59.00,0.00,0.00,1592.54,4164.62,4706.62,4,4,0,0,1,1,0,1,0,3,4,1,0,0,1,0,0,2,0,7
50,CO,566,.00,566.00,6,10.00,1,1408503,0.00,0.00,0.00,0.00,398.00,0.00,0.00,1536.46,1536.46,9,6,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3
46,CO,212.17,98.00,153.17,9,0.00,1,1408612,59.00,0.00,0.00,0.00,0.00,0.00,798.00,1756.79,1756.79,10,6,4,0,0,0,0,0,0,1,0,3,1,0,4,0,0,0,0,9
68,CO,5636.94,1161.64,2856.64,27,0.00,1,1406237,177.00,69.00,869.00,59.00,69.00,219.00,1161.64,3225.64,4034.64,6,6,0,0,1,0,1,1,1,2,1,1,2,2,3,0,0,0,0,11
53,CO,3271.48,534.85,1483.43,23,10.00,1,1406301,0.00,17.98,0.00,0.00,69.00,0.00,534.85,1483.43,1532.43,4,2,2,0,1,1,1,1,1,2,3,2,0,0,2,0,0,4,0,5
72,CO,1536.91,303.00,1536.91,6,4.32,1,1406303,0.00,0.00,0.00,0.00,0.00,94.00,303.00,1536.91,1536.91,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2
47,CO,2685,552.00,1721.00,14,10.00,1,1406335,139.00,0.00,0.00,149.00,0.00,0.00,951.00,4036.69,5251.60,4,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
44,CO,4167.68,1169.04,3925.72,43,9.87,1,1406353,0.00,0.00,516.00,194.00,159.00,0.00,1368.04,3538.33,4832.33,5,2,3,0,0,0,1,1,1,5,2,2,1,0,1,0,0,4,0,7
40,CO,5883.76,1702.65,5883.76,22,10.00,1,1415790,0.00,0.00,0.00,427.00,382.00,398.00,2487.39,6777.50,6777.50,4,2,2,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,4
36,CO,488,.00,488.00,2,10.00,1,1417285,0.00,0.00,0.00,0.00,69.00,0.00,0.00,488.00,488.00,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3
56,CO,4951.71,516.78,2638.71,24,0.00,1,1417703,519.00,69.00,0.00,0.00,207.00,0.00,2456.50,4966.05,6144.05,5,5,0,1,0,1,1,1,1,7,6,0,0,0,0,0,0,0,0,13
56,CO,66404.59,5955.00,26840.49,87,9.35,0,1417744,100.00,150.00,165.00,0.00,138.00,0.00,6121.23,29555.06,35985.95,4,3,1,1,1,1,1,0,1,1,2,4,0,2,2,0,0,0,0,11
45,CO,3612,2008.00,2605.00,14,0.00,1,1422558,177.00,0.00,0.00,0.00,59.00,199.00,2209.99,2317.99,2806.99,2,2,0,0,1,1,1,0,1,5,2,1,2,3,3,0,0,0,0,16
66,CO,3443,539.00,1928.00,16,8.58,0,1410652,0.00,0.00,158.00,0.00,0.00,0.00,539.00,1879.00,2086.00,1,1,0,1,1,1,1,1,1,0,2,2,0,0,0,0,0,4,0,0
62,CO,7248.99,1248.28,3759.99,19,10.00,0,1410759,0.00,0.00,0.00,0.00,207.00,0.00,1248.28,3759.99,4512.99,3,3,0,0,1,1,1,1,1,5,2,0,0,0,5,0,0,0,0,12
61,CO,2532,469.00,1425.00,6,10.00,1,1410834,369.00,0.00,0.00,118.00,0.00,0.00,469.00,1425.00,1425.00,3,3,0,0,1,1,1,1,1,1,2,7,3,0,1,0,0,0,0,14
47,CO,4240.23,105.29,1658.44,13,0.00,1,1418656,0.00,290.23,0.00,0.00,0.00,0.00,105.29,1256.56,1756.44,2,2,0,1,0,0,1,0,0,3,3,3,0,0,2,0,0,0,0,11
42,CO,1419.28,510.02,1419.28,13,0.00,1,1419624,0.00,0.00,0.00,0.00,207.00,0.00,878.02,1787.28,1787.28,4,2,2,0,0,0,0,1,1,4,1,1,0,0,3,0,0,0,0,9
24,CO,1083.54,.00,1083.54,5,0.00,1,1420228,0.00,0.00,0.00,59.00,59.00,0.00,0.00,1083.54,1083.54,4,4,0,0,0,0,1,1,0,1,1,0,0,1,3,0,0,0,0,6
54,CO,3798.53,1205.16,3313.53,23,10.00,1,1406905,0.00,207.00,69.00,685.00,398.00,179.00,1341.13,3562.89,3661.06,6,4,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
55,CO,4907.05,528.94,2660.90,25,0.00,1,1407687,0.00,306.00,0.00,295.00,552.00,0.00,1041.56,4728.90,5131.89,7,7,0,0,1,1,1,1,1,0,2,12,0,0,1,0,0,0,0,15
41,CO,4531.09,970.84,2870.09,14,10.00,1,1409593,0.00,238.50,15.00,357.00,259.00,278.00,970.84,2572.09,2870.09,4,2,2,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0,3
20,CO,1218.97,389.00,879.97,4,0.00,1,1410095,0.00,0.00,0.00,118.00,0.00,0.00,389.00,879.97,1218.97,4,4,0,0,0,1,0,1,1,1,0,1,0,2,0,0,0,0,0,4
50,CO,4057.74,1730.00,3210.46,24,10.00,0,1410230,0.00,447.00,298.00,298.00,159.00,0.00,4138.78,5837.77,6135.77,4,2,2,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,4
44,CO,485,325.00,485.00,4,0.00,0,1411417,0.00,0.00,0.00,0.00,0.00,0.00,325.00,485.00,485.00,3,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2
31,CO,3582.71,498.94,2499.71,23,0.00,1,1421657,0.00,0.00,217.00,354.00,414.00,0.00,498.94,2499.71,2854.71,1,1,0,1,0,1,1,1,1,5,4,2,4,5,4,0,0,0,0,24
58,CO,3174.35,957.08,2011.36,14,0.00,1,1422000,477.00,596.00,69.00,447.00,477.00,537.00,1320.08,2885.36,3691.68,4,3,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
68,CO,2723.48,469.00,1328.48,11,0.00,1,1422659,0.00,0.00,69.00,0.00,0.00,0.00,469.00,1328.48,1466.48,1,1,0,0,1,1,1,1,1,9,6,4,0,0,0,0,0,0,0,19
50,CO,5156.81,1048.98,2967.81,22,10.00,0,1424799,59.00,69.00,149.00,0.00,0.00,0.00,2427.18,4515.01,4613.01,5,2,3,1,1,0,1,1,1,2,2,1,3,1,0,0,0,0,0,9
63,CO,1047.27,.00,549.27,9,10.00,1,1432786,0.00,69.00,0.00,59.00,0.00,0.00,0.00,549.27,1038.27,5,5,0,0,1,0,0,1,0,0,5,5,2,0,0,0,0,6,0,6
52,CO,1381,179.00,179.00,13,0.00,1,1432911,230.00,150.00,138.00,0.00,0.00,179.00,179.00,545.14,1517.14,5,3,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
18,CO,542.59,27.98,542.59,7,10.00,1,1432952,0.00,0.00,0.00,0.00,0.00,0.00,27.98,542.59,542.59,6,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27,CO,738,559.00,738.00,7,8.90,1,1433154,0.00,0.00,0.00,0.00,179.00,0.00,1008.00,1187.00,1187.00,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0
63,CO,5126.46,1421.13,3565.46,28,10.00,1,1432744,0.00,0.00,743.00,0.00,0.00,0.00,1640.58,3892.47,6102.47,4,4,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,3
51,CO,5278.06,2225.00,4300.06,0,9.44,1,1432846,0.00,0.00,102.00,0.00,0.00,810.00,3041.11,6491.08,6962.08,6,5,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2
39,CO,1617.79,1266.00,1617.79,18,10.00,0,1433105,0.00,0.00,0.00,0.00,320.00,0.00,1652.51,5433.04,5448.04,2,2,0,0,0,0,0,0,1,4,8,4,1,0,9,0,0,26,0,0
35,CO,2145.98,759.00,2145.98,21,0.00,0,1433832,0.00,0.00,0.00,59.00,100.00,0.00,3453.00,10267.98,11827.98,12,10,2,0,0,0,0,0,1,4,3,2,0,0,0,0,0,0,0,9
49,CO,11542.21,1225.00,7585.30,0,0.00,1,1417683,0.00,100.00,0.00,90.00,0.00,0.00,3259.67,11458.58,12482.49,4,2,2,0,1,1,1,1,0,4,3,5,0,0,11,0,0,0,0,23
61,CO,13195.77,4488.39,9251.41,41,0.00,1,1417684,0.00,138.00,0.00,445.00,0.00,0.00,4678.59,9772.25,10371.75,8,5,3,1,0,1,1,1,1,0,1,3,0,1,3,0,0,0,0,8
58,CO,4820.46,1364.82,2680.46,25,10.00,1,1417750,139.00,69.00,298.00,593.00,594.00,179.00,1364.82,3614.70,3981.70,2,2,0,1,1,1,1,1,1,4,1,8,3,1,3,0,0,2,0,18
48,CO,6166.25,257.15,2754.25,20,0.00,1,1418101,149.00,169.00,345.00,59.00,0.00,0.00,257.15,2754.25,3099.25,3,1,2,1,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,4
68,CO,5035.99,729.00,4488.99,9,0.00,0,1435576,0.00,0.00,158.00,0.00,0.00,0.00,729.00,4099.99,5035.99,3,2,1,0,0,0,1,1,1,13,13,4,1,1,6,0,0,0,0,38
45,CO,6068.26,1714.00,2854.19,18,9.73,1,1435621,0.00,0.00,0.00,0.00,0.00,716.00,1714.00,3055.89,3107.52,7,3,4,0,1,1,0,1,1,2,2,4,0,0,2,0,0,0,0,10
18,CO,1877.94,1317.00,1877.94,8,0.00,1,1436155,0.00,0.00,0.00,0.00,138.00,0.00,1569.00,2387.94,2387.94,4,2,2,0,0,0,0,1,1,5,0,0,0,0,0,0,0,2,0,3
48,CO,5471.09,.00,2334.29,54,0.00,1,1436314,0.00,200.00,100.00,365.00,138.00,0.00,1209.81,9526.34,10854.19,5,2,3,0,0,1,1,1,0,6,9,8,4,1,10,0,0,0,0,38
75,CO,5029.07,481.88,2809.07,26,10.00,1,1420759,0.00,138.00,69.00,236.00,552.00,0.00,818.46,5099.48,5306.48,4,4,0,0,1,1,1,1,1,2,6,15,0,0,0,0,0,0,0,23
23,CO,498,.00,498.00,2,0.00,1,1420857,0.00,0.00,0.00,0.00,59.00,0.00,0.00,498.00,498.00,1,1,0,0,0,0,0,1,0,3,2,2,0,2,2,0,0,0,0,11
26,CO,1207,479.00,1008.00,9,10.00,1,1421342,199.00,0.00,0.00,0.00,0.00,0.00,992.00,1521.00,1521.00,3,3,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,3
25,CO,884.89,.00,566.89,6,0.00,0,1421378,318.00,0.00,0.00,59.00,0.00,0.00,0.00,566.89,566.89,1,1,0,0,0,0,0,1,0,4,1,1,1,0,7,0,0,0,0,14
24,CO,1268.09,413.13,1268.09,8,0.00,1,1422528,0.00,0.00,0.00,0.00,69.00,0.00,413.13,1268.09,1268.09,1,1,0,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,4
47,CO,7522,1439.18,4760.87,28,0.00,0,1438429,0.00,80.00,0.00,79.00,158.00,0.00,1444.96,4769.59,5122.72,2,1,1,0,1,1,1,1,1,11,12,6,0,1,8,0,0,38,0,0
54,CO,1878.85,469.00,1213.85,12,8.42,1,1438827,208.00,159.00,149.00,378.00,0.00,0.00,469.00,1213.85,1362.85,3,3,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,2
30,CO,1161.1,579.13,1161.10,12,8.62,1,1439061,0.00,0.00,0.00,0.00,0.00,0.00,579.13,1161.10,1161.10,2,1,1,0,0,0,0,1,1,1,2,0,0,0,3,0,0,0,0,6
70,CO,1807.48,189.74,1062.48,0,8.43,1,1439086,0.00,0.00,276.00,218.00,455.00,179.00,987.74,2933.30,3656.30,7,5,2,0,0,1,0,0,0,1,1,5,0,0,1,0,0,0,0,8
42,CO,9962.4,1170.00,6267.35,54,9.75,1,1435693,0.00,0.00,55.00,0.00,69.00,0.00,1209.81,9526.34,10854.19,5,2,3,1,1,1,1,1,1,3,3,11,8,1,6,0,0,2,0,30
45,CO,5853.91,1610.00,3840.15,20,0.00,1,1436206,0.00,0.00,64.50,0.00,0.00,0.00,1610.00,4027.71,6041.47,7,5,2,0,0,0,1,1,1,3,2,5,0,0,2,0,0,0,0,12
46,CO,1047.54,493.00,1047.54,18,10.00,0,1436213,0.00,0.00,0.00,0.00,0.00,0.00,493.00,1047.54,1047.54,2,2,0,0,0,0,0,1,1,8,7,6,5,3,8,0,0,0,0,37
10,CO,5136.31,4251.56,4496.56,38,0.00,1,1436347,5.00,60.00,0.00,0.00,0.00,0.00,4361.67,11186.56,11246.90,7,4,3,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,9
53,CO,10187.85,1978.00,4670.94,24,10.00,1,1428011,236.00,0.00,0.00,0.00,0.00,0.00,2453.94,5232.64,6094.66,4,4,0,0,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0,4
61,CO,3274.7,997.88,2337.70,19,8.44,1,1428896,0.00,0.00,0.00,0.00,276.00,0.00,0.00,0.00,0.00,1,1,0,0,1,1,1,1,1,4,3,0,0,0,0,0,0,0,0,7
66,CO,3015.39,506.43,1596.10,17,10.00,1,1428981,0.00,0.00,0.00,0.00,69.00,0.00,506.43,1596.10,1665.10,1,1,0,1,1,1,1,1,1,4,2,0,0,1,1,0,0,3,0,5
29,CO,838.19,.00,564.19,3,10.00,1,1429213,0.00,69.00,0.00,0.00,69.00,0.00,0.00,564.19,564.19,2,2,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,4
45,CO,197,98.00,197.00,3,10.00,1,1442707,0.00,0.00,0.00,0.00,99.00,0.00,175.00,274.00,274.00,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,CO,670,361.50,650.00,13,0.00,1,1442732,0.00,0.00,0.00,0.00,5.25,0.00,374.11,662.61,682.61,4,2,2,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,3
50,CO,2993.79,6.02,1661.01,19,10.00,1,1442798,556.00,1341.00,0.00,179.00,318.00,0.00,86.12,3282.11,3545.87,5,3,2,1,0,0,0,1,1,4,3,1,0,0,0,0,0,0,0,8
36,CO,1133,.00,1133.00,7,0.00,1,1443064,0.00,0.00,0.00,59.00,276.00,0.00,0.00,744.00,1133.00,1,1,0,0,0,0,1,1,0,2,1,5,0,0,0,0,0,2,0,6
63,CO,4179.71,1134.26,2610.82,22,9.41,1,1437651,0.00,0.00,0.00,356.00,0.00,0.00,1134.26,2610.82,2999.82,1,1,0,0,1,1,1,1,1,2,2,4,4,0,2,0,0,0,0,14
43,CO,1204.49,.00,1204.49,7,7.71,1,1437851,0.00,0.00,0.00,0.00,179.00,0.00,0.00,1227.87,1227.87,3,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,3
24,CO,1149.1,577.00,715.00,0,0.00,1,1438010,0.00,0.00,0.00,0.00,138.00,69.00,1874.18,3366.97,3532.59,5,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4
51,CO,2143.41,554.94,2143.41,11,10.00,1,1438794,0.00,0.00,0.00,0.00,0.00,0.00,554.94,2457.41,2457.41,2,2,0,0,0,0,0,1,1,0,1,1,0,0,2,0,0,0,0,4
51,CO,5005.51,1651.40,1272.62,33,10.00,1,1443567,149.00,386.00,0.00,0.00,0.00,0.00,3023.30,5912.83,7141.34,7,3,4,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2
48,CO,995.14,15.14,74.14,19,10.00,1,1436048,0.00,0.00,0.00,59.00,0.00,0.00,2996.08,4237.27,5228.27,11,5,6,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
56,CO,2976.87,.00,1841.87,10,0.00,0,1436334,199.00,0.00,0.00,194.00,0.00,0.00,479.00,2320.87,2418.87,2,2,0,0,0,1,1,1,0,1,2,0,1,1,1,0,0,2,0,4
52,CO,2035.3,1137.00,1588.30,24,10.00,0,1436469,447.00,0.00,0.00,0.00,0.00,0.00,4138.78,5837.77,6135.77,4,2,2,0,0,0,0,0,1,3,2,5,1,2,2,0,0,0,0,15
55,CO,419,419.00,419.00,11,0.00,1,1438007,0.00,0.00,0.00,118.00,0.00,0.00,1656.00,3230.00,4007.00,4,4,0,0,0,0,0,0,1,0,3,3,0,3,0,0,0,0,0,9
69,CO,1659.3,79.91,1147.30,17,0.00,0,1438037,164.00,149.00,174.00,25.00,25.00,25.00,79.91,1147.30,1172.30,2,2,0,0,0,0,1,1,0,2,4,4,2,1,1,0,0,0,0,14
53,CO,2371,99.00,1026.00,9,0.00,1,1438057,59.00,0.00,0.00,118.00,0.00,0.00,99.00,1026.00,1075.00,1,1,0,0,1,1,1,1,1,0,5,2,0,0,0,0,0,0,0,7
40,CO,7094.18,2594.16,5572.18,33,10.00,1,1444076,0.00,303.50,237.00,59.00,207.00,0.00,2641.24,5994.00,6264.14,7,3,4,0,0,1,1,1,1,14,4,5,3,2,1,0,0,0,0,29
63,CO,1580.06,558.06,1580.06,12,0.00,1,1444203,0.00,0.00,0.00,356.00,207.00,0.00,558.06,1580.06,1580.06,5,4,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,4
58,CO,3815.95,.00,1537.00,5,0.00,1,1444978,177.00,0.00,237.00,0.00,0.00,0.00,0.00,1936.00,2620.84,5,4,1,0,1,1,1,1,1,5,4,0,0,1,0,0,0,0,0,10
47,CO,1504.05,.00,626.05,54,0.00,0,1444985,0.00,0.00,0.00,0.00,0.00,0.00,322.24,1591.09,1622.77,7,4,3,0,1,1,1,1,0,4,4,1,4,5,5,0,0,0,0,23
57,CO,8867.38,1617.54,4905.38,33,0.00,1,1445053,0.00,287.00,149.00,59.00,895.00,0.00,1617.54,4988.57,5472.57,5,5,0,0,1,1,1,1,1,2,5,1,3,1,1,0,0,0,0,13
68,CO,16833.02,1122.32,3128.17,36,10.00,1,1445087,178.00,0.00,237.00,59.00,0.00,0.00,1122.32,3128.17,3811.79,2,2,0,1,1,1,1,1,1,1,7,1,1,3,7,0,0,0,0,20
40,CO,10102.16,1666.00,5638.00,18,0.00,1,1443537,0.00,20.00,459.00,149.00,259.00,0.00,3731.15,8641.37,13020.31,10,2,8,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
33,CO,2955,449.00,1545.00,10,0.00,1,1443719,177.00,345.00,0.00,118.00,0.00,0.00,608.98,1704.98,2213.98,2,2,0,0,1,1,1,1,1,1,0,0,0,0,2,0,0,2,0,1
42,CO,829,.00,440.00,4,0.00,1,1444006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,440.00,440.00,1,1,0,1,0,0,1,0,0,2,5,2,1,0,1,0,0,0,0,11
38,CO,2993.25,1697.25,3042.25,12,10.00,1,1444157,0.00,0.00,0.00,0.00,387.00,358.00,1697.25,3060.48,3060.48,7,5,2,0,0,0,1,1,1,2,3,1,0,0,0,0,0,0,0,6
78,CO,5782.36,.00,1028.00,7,10.00,1,1444890,568.00,0.00,0.00,0.00,0.00,0.00,0.00,1028.00,1077.00,1,1,0,0,1,1,1,1,1,5,6,2,0,0,2,0,0,0,0,15
53,CO,1752.62,423.60,1052.42,61,0.00,0,1444891,0.00,0.00,0.00,0.00,0.00,0.00,423.60,1052.42,1206.35,2,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
62,CO,2755.9,429.00,1205.90,5,10.00,1,1444909,413.00,0.00,0.00,0.00,0.00,0.00,429.00,1205.90,1205.90,1,1,0,1,1,1,1,1,1,2,0,1,0,0,2,0,0,0,0,5
67,CO,3280.52,420.00,2649.14,27,10.00,1,1444925,0.00,0.00,0.00,118.00,276.00,0.00,1451.86,4509.85,6467.66,6,5,1,0,0,1,1,1,1,0,3,6,0,0,2,0,0,2,0,9
50,CO,1695.85,.00,.00,7,0.00,1,1445095,59.00,0.00,0.00,0.00,0.00,0.00,940.79,1906.02,2713.90,4,3,1,1,1,0,0,0,0,3,0,1,1,1,2,0,0,0,0,8
66,CO,3292.07,6.07,221.07,9,0.00,1,1445113,59.00,69.00,0.00,215.00,0.00,0.00,6.07,221.07,1059.07,1,1,0,0,0,1,1,0,0,3,5,2,3,0,4,0,0,0,0,17
63,CO,5531.09,1545.90,4242.09,50,10.00,1,1445120,413.00,69.00,69.00,354.00,552.00,0.00,1650.83,5458.42,6224.42,4,4,0,0,0,0,0,1,1,4,16,7,6,1,5,0,0,0,0,39
52,CO,3173.96,768.00,1811.00,15,10.00,1,1445122,0.00,318.00,69.00,118.00,456.00,199.00,768.00,2568.00,3335.50,3,3,0,0,0,0,0,0,1,4,2,5,0,1,4,0,0,0,0,16
54,CO,2523,589.00,1328.00,5,7.86,1,1445124,59.00,138.00,0.00,0.00,0.00,0.00,998.00,1737.00,2296.00,2,2,0,1,1,1,1,1,1,4,2,5,1,1,1,0,0,0,0,14
54,CO,20099.79,1616.19,9134.66,33,0.00,1,1445126,0.00,0.00,276.00,354.00,118.00,0.00,1998.51,10187.09,13768.27,7,5,2,1,1,1,1,1,1,2,5,1,0,0,4,0,0,0,0,12
55,CO,8370.21,32.77,4177.21,17,10.00,1,1445158,0.00,207.00,148.00,636.00,483.00,0.00,256.81,4675.57,4921.57,7,6,1,1,1,1,1,1,1,9,1,4,1,0,3,0,0,0,0,18
52,CO,8248.11,2307.47,4338.02,30,10.00,1,1445177,15.00,0.00,183.00,149.00,297.00,0.00,2327.18,4466.44,5560.71,3,1,2,0,1,1,1,1,1,4,4,0,1,0,1,0,0,0,0,10
47,CO,8363.94,1062.58,4488.91,64,10.00,1,1445255,163.90,27.66,19.36,118.00,0.00,0.00,4143.08,9649.19,11350.96,7,5,2,0,1,1,1,1,1,4,4,5,0,4,6,0,0,0,0,23
71,CO,2217,.00,2217.00,9,9.00,1,1445264,0.00,0.00,0.00,0.00,0.00,0.00,78.00,2295.00,2295.00,2,2,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
49,CO,8527,1555.00,3607.00,14,0.00,1,1445278,413.00,193.00,316.00,0.00,0.00,0.00,1630.35,3891.76,4345.76,5,5,0,1,1,1,1,1,1,3,5,1,0,0,0,0,0,0,0,9
51,CO,3840.42,528.94,1999.42,11,10.00,0,1445289,59.00,0.00,421.00,0.00,138.00,0.00,528.94,1999.42,2504.42,2,2,0,0,1,1,1,1,1,1,2,1,0,0,6,0,0,0,0,10
47,CO,2723.93,.00,1072.93,13,6.81,1,1445438,447.00,0.00,298.00,0.00,0.00,0.00,920.00,4056.01,5456.01,11,6,5,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,3
