Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,ThreeYearVisitCount,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,Spend_Winter_2010,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,Pass_Winter_2010,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5,Pass_Winter_2011
51,Denver,CO,80205,1442.0,0.0,0.0,0.0,0.0,True,True,1.0,236.0,0.0,0.0,0.0,5.0,5.0,0.0,1,11,0,2,0,0,3,0,0,0,0,16,1
26,Castle Rock,CO,80109,804.0,0.0,469.0,2.0,10.0,True,True,1.0,118.0,0.0,469.0,686.0,2.0,2.0,0.0,0,3,3,2,1,0,5,0,0,0,0,14,0
55,Keenesburg,CO,80643,7333.45,658.49,2847.85,19.0,0.0,True,True,1.0,118.0,658.49,3117.47,3692.68,3.0,2.0,1.0,0,0,0,0,0,0,2,0,0,0,0,2,1
45,Evergreen,CO,80439,17527.17,4152.22,11268.48,43.0,10.0,True,True,1.0,177.0,4165.4,11340.62,12846.07,7.0,3.0,4.0,1,4,0,0,0,0,0,0,0,0,0,4,1
45,Denver,CO,80212,3630.42,558.42,1061.42,30.0,0.0,True,True,1.0,0.0,1480.42,4467.43,5928.43,3.0,2.0,1.0,1,1,2,3,1,0,2,0,0,0,0,9,1
73,Winter Park,CO,80482,2020.02,740.49,1345.47,96.0,0.0,True,True,0.0,0.0,1667.01,2890.29,3219.28,2.0,2.0,0.0,0,5,3,6,0,3,7,0,0,0,0,24,0
53,Boulder,CO,80304,1943.56,1112.74,1558.18,6.0,0.0,True,True,1.0,59.0,1112.74,1558.18,1558.18,3.0,2.0,1.0,0,2,1,0,0,0,0,0,0,0,0,3,0
66,Arvada,CO,80007,920.0,0.0,0.0,0.0,10.0,True,False,1.0,531.0,0.0,0.0,0.0,3.0,3.0,0.0,1,3,0,4,3,4,0,0,0,0,0,14,0
29,Aurora,CO,80016,1295.0,0.0,0.0,0.0,0.0,True,True,1.0,118.0,0.0,0.0,389.0,3.0,3.0,0.0,1,0,0,0,0,1,4,0,0,0,0,5,1
67,Boulder,CO,80302,2581.4,1145.29,1347.4,17.0,6.84,True,True,1.0,118.0,2283.29,4048.25,4926.25,3.0,3.0,0.0,0,0,2,2,0,0,2,0,0,0,0,6,1
54,Castle Rock,CO,80108,741.37,391.37,562.37,9.0,10.0,True,True,1.0,0.0,391.37,1909.37,3398.37,7.0,5.0,2.0,0,6,2,2,0,0,3,0,0,0,0,13,0
30,Monument,CO,80132,2410.5,648.0,1481.5,9.0,9.46,True,True,0.0,59.0,648.0,1481.5,1921.5,1.0,1.0,0.0,1,1,2,1,0,0,2,0,0,0,0,6,0
53,Denver,CO,80232,19808.68,452.33,2239.26,56.0,8.73,True,True,1.0,100.0,651.33,2438.26,4126.15,5.0,5.0,0.0,0,1,4,2,0,3,5,0,0,0,0,15,0
61,Boulder,CO,80303,9305.58,469.0,1446.0,12.0,10.0,True,True,1.0,59.0,469.0,1446.0,1446.0,3.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1
42,Steamboat Springs,CO,80487,6270.98,439.53,1913.78,27.0,10.0,True,True,0.0,118.0,2354.17,5471.12,5963.32,5.0,3.0,2.0,0,2,0,0,0,0,0,0,0,0,0,2,1
31,Denver,CO,80211,1587.54,17.68,43.75,7.0,6.44,True,True,1.0,118.0,17.68,43.75,222.54,1.0,1.0,0.0,1,1,1,4,5,0,9,0,0,0,0,20,1
33,Boulder,CO,80301,2025.0,579.0,1113.0,6.0,8.69,True,True,1.0,0.0,579.0,1113.0,1615.0,3.0,3.0,0.0,0,3,2,4,1,1,3,0,0,0,0,14,1
27,Fort Collins,CO,80521,489.0,0.0,0.0,0.0,10.0,True,False,1.0,59.0,0.0,0.0,0.0,3.0,3.0,0.0,1,3,0,0,0,0,0,0,0,0,0,3,0
55,Denver,CO,80220,2398.98,0.0,567.0,2.0,1.71,True,True,1.0,383.0,0.0,567.0,653.18,1.0,1.0,0.0,1,1,3,2,0,0,2,0,0,0,0,8,1
39,Aurora,CO,80013,1266.22,0.0,276.58,2.0,0.0,True,False,1.0,199.0,0.0,276.58,276.58,1.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,2,1
33,Littleton,CO,80127,2082.84,966.0,1534.84,5.0,0.0,True,True,1.0,0.0,966.0,1534.84,1534.84,1.0,1.0,0.0,0,1,2,3,2,2,3,0,0,0,0,13,0
51,Colorado Springs,CO,80905,8074.38,1099.55,2647.31,23.0,0.0,True,True,0.0,209.62,1374.12,3020.81,4286.81,12.0,10.0,2.0,1,2,8,2,1,0,6,0,0,0,0,19,1
47,Denver,CO,80209,5042.36,483.61,2456.36,24.0,8.87,True,True,1.0,590.0,912.61,3075.1,3351.1,3.0,3.0,0.0,0,5,0,3,0,0,2,0,0,0,0,10,1
61,Winter Park,CO,80482,6354.25,998.0,2973.25,16.0,10.0,True,False,0.0,0.0,998.0,3091.25,3998.25,3.0,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1
52,Littleton,CO,80123,687.19,88.51,496.89,32.0,10.0,True,True,1.0,118.0,1700.74,4942.98,6139.59,5.0,3.0,2.0,0,3,8,6,0,0,3,0,0,0,0,20,0
56,Aurora,CO,80015,6064.52,1036.0,3167.52,17.0,0.0,True,True,1.0,118.0,1036.0,3167.52,3265.52,3.0,3.0,0.0,0,0,0,0,0,0,2,0,0,0,0,2,1
33,Colorado Springs,CO,80921,4039.17,986.06,2018.17,23.0,9.05,True,True,0.0,118.0,998.63,2174.11,2648.11,3.0,2.0,1.0,1,7,5,9,10,5,12,0,0,0,0,48,1
59,Longmont,CO,80503,5640.19,1132.88,1921.19,0.0,10.0,True,True,1.0,208.0,1140.76,2244.49,3944.33,3.0,3.0,0.0,1,0,0,1,2,0,4,0,0,0,0,7,1
51,Fort Collins,CO,80521,4682.62,1111.3,2005.62,21.0,10.0,True,True,1.0,565.0,1154.53,2243.94,3585.94,5.0,4.0,1.0,0,0,2,3,1,0,0,0,0,0,0,6,1
79,Denver,CO,80218,2301.0,339.0,976.0,4.0,0.0,True,True,1.0,118.0,339.0,976.0,1045.0,1.0,1.0,0.0,1,0,4,0,0,0,3,0,0,0,0,7,1
62,Littleton,CO,80127,4671.34,528.34,1644.34,14.0,10.0,True,True,1.0,695.0,1067.88,2694.43,3272.43,4.0,4.0,0.0,0,2,1,1,0,0,0,0,0,0,0,4,1
53,Fort Collins,CO,80528,4258.75,490.91,529.91,5.0,0.0,True,True,1.0,236.0,490.91,529.91,529.91,3.0,3.0,0.0,0,3,0,0,0,0,1,0,0,0,0,4,1
60,Greenwood Village,CO,80121,3653.62,0.0,507.62,3.0,10.0,True,True,1.0,0.0,0.0,507.62,655.62,6.0,4.0,2.0,1,4,0,1,2,2,2,0,0,0,0,11,1
50,Parker,CO,80134,10371.3,0.0,0.0,1.0,0.42,True,True,1.0,295.0,0.0,0.0,360.0,5.0,4.0,1.0,0,0,0,2,0,0,0,0,0,0,0,2,1
47,Denver,CO,80209,10484.45,1158.0,3924.45,26.0,0.0,True,True,1.0,40.0,1158.0,5439.45,6975.45,5.0,3.0,2.0,1,5,2,4,1,2,6,0,0,0,0,20,1
51,Denver,CO,80265,8420.16,0.0,2150.22,12.0,9.11,True,True,1.0,0.0,0.0,2411.81,2428.38,6.0,3.0,3.0,1,1,0,2,2,0,3,0,0,0,0,8,1
59,Lakewood,CO,80228,6542.1,478.06,1899.06,19.0,10.0,True,True,1.0,59.0,478.06,1899.06,2160.82,3.0,2.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1
72,Littleton,CO,80127,9324.13,712.09,5141.42,31.0,10.0,True,True,1.0,598.98,848.12,5377.23,5998.88,5.0,3.0,2.0,0,1,2,2,3,0,0,0,0,0,0,8,1
66,Winter Park,CO,00008,517.0,0.0,0.0,0.0,0.0,True,True,0.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1
55,Denver,CO,80206,4107.8,309.62,2499.75,11.0,6.4,True,True,1.0,118.0,309.62,2499.75,2682.8,1.0,1.0,0.0,1,1,0,4,3,0,1,0,0,0,0,9,1
48,Longmont,CO,80503,2555.5,1776.0,1776.0,7.0,7.48,True,True,1.0,236.0,1776.0,3493.12,4036.62,4.0,2.0,2.0,0,7,1,0,0,0,0,0,0,0,0,8,0
52,Golden,CO,80401,3847.59,673.64,1747.01,38.0,10.0,True,True,1.0,590.0,1177.11,3103.67,3339.67,2.0,2.0,0.0,0,2,7,1,0,0,0,0,0,0,0,10,1
63,Greeley,CO,80631,6623.93,0.0,2794.93,15.0,10.0,True,True,1.0,354.0,0.0,3148.93,3148.93,2.0,2.0,0.0,1,0,9,0,1,0,0,0,0,0,0,10,1
31,Boulder,CO,80301,1154.0,0.0,0.0,0.0,10.0,True,True,1.0,192.0,0.0,0.0,0.0,2.0,2.0,0.0,1,3,2,1,0,0,5,0,0,0,0,11,1
54,Denver,CO,80203,1347.0,363.0,890.0,5.0,5.96,True,True,1.0,149.0,363.0,920.0,1069.0,1.0,1.0,0.0,0,2,0,2,0,0,0,0,0,0,0,4,0
53,Boulder,CO,80303,11528.1,21.5,10846.5,51.0,9.48,True,True,1.0,0.0,3370.24,20940.84,24441.17,10.0,9.0,1.0,0,8,5,2,0,2,2,0,0,0,0,19,0
57,Littleton,CO,80127,1153.0,0.0,0.0,0.0,0.0,True,True,1.0,295.0,0.0,0.0,0.0,5.0,3.0,2.0,0,2,3,0,0,0,0,0,0,0,0,5,1
36,Morrison,CO,80465,876.0,0.0,159.0,1.0,0.0,True,True,1.0,0.0,0.0,159.0,308.0,1.0,1.0,0.0,1,2,0,1,2,0,2,0,0,0,0,7,0
60,Denver,CO,80247,2613.0,469.0,1327.0,20.0,6.51,True,True,1.0,0.0,938.0,2654.0,2752.0,3.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1
38,Brighton,CO,80602,528.0,0.0,0.0,0.0,0.0,True,True,1.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,1,3,0,0,5,0,0,0,0,10,0
30,Denver,CO,80209,4548.65,1682.99,4488.2,25.0,10.0,True,True,1.0,0.0,1861.99,4816.56,5238.4,4.0,4.0,0.0,0,9,7,6,4,2,3,0,0,0,0,31,0
20,Fort Collins,CO,80526,427.0,0.0,118.0,13.0,2.1,True,True,1.0,0.0,786.57,2550.69,3046.52,2.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,2,0
58,Estes Park,CO,80517,9237.15,1784.0,4993.15,28.0,10.0,True,True,1.0,0.0,1784.0,4993.15,5189.15,4.0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,1
60,Littleton,CO,80126,0.0,0.0,0.0,19.0,2.97,True,True,1.0,59.0,1404.62,1502.62,1502.62,7.0,5.0,2.0,1,2,4,4,1,0,1,0,0,0,0,12,0
33,Fraser,CO,80442,395.17,0.0,370.0,22.0,0.0,True,True,0.0,0.0,0.0,528.63,597.63,3.0,2.0,1.0,0,19,12,18,14,2,18,0,0,0,0,83,0
62,Denver,CO,80228,5722.0,98.0,2610.0,9.0,0.0,True,True,1.0,0.0,98.0,2669.0,3507.0,2.0,2.0,0.0,1,4,3,0,0,1,7,0,0,0,0,15,1
60,Denver,CO,80228,2875.16,179.0,708.0,4.0,0.0,True,True,1.0,118.0,368.74,897.74,966.74,1.0,1.0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,1
28,Littleton,CO,80130,3021.59,0.0,1231.51,4.0,0.0,True,True,1.0,0.0,0.0,657.51,1489.59,4.0,4.0,0.0,1,1,1,0,0,0,3,0,0,0,0,5,1
55,Englewood,CO,80155,4004.25,643.98,2242.29,31.0,10.0,True,True,1.0,0.0,643.98,2242.29,2806.89,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1
62,Denver,CO,80227,2900.78,469.0,1446.78,14.0,0.0,True,True,1.0,118.0,469.0,1446.78,1495.78,2.0,2.0,0.0,0,1,0,0,0,0,1,0,0,0,0,2,1
27,Lakewood,CO,80227,1482.26,179.0,386.26,6.0,9.2,True,True,1.0,59.0,179.0,386.26,765.26,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1
51,Denver,CO,80211,8045.03,3264.57,5478.33,23.0,10.0,True,True,1.0,174.0,3733.05,6145.01,6145.01,5.0,2.0,3.0,1,5,2,2,2,1,1,0,0,0,0,13,1
34,Arvada,CO,80002,3399.46,1158.0,2267.0,7.0,10.0,True,True,1.0,59.0,1158.0,2267.0,2365.0,2.0,2.0,0.0,1,1,3,1,2,1,5,0,0,0,0,13,1
54,Arvada,CO,80005,14001.14,2611.9,8313.6,87.0,8.81,True,True,1.0,477.0,3548.94,10563.32,11106.93,7.0,5.0,2.0,0,0,2,5,0,0,0,0,0,0,0,7,1
39,Denver,CO,80205,1075.0,0.0,0.0,0.0,0.0,True,True,1.0,177.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,5,0,1,1,0,0,0,0,7,1
47,Denver,CO,80223,1668.34,0.0,937.0,7.0,10.0,True,True,1.0,149.0,439.0,2271.14,2569.14,2.0,2.0,0.0,0,2,0,0,0,0,0,0,0,0,0,2,1
65,Hot Sulphur Springs,CO,80451,1331.05,56.14,340.46,29.0,0.0,True,True,0.0,0.0,56.14,340.46,458.44,2.0,1.0,1.0,1,5,3,1,2,2,10,0,0,0,0,23,1
51,Denver,CO,80228,2342.72,0.0,835.34,5.0,10.0,True,True,1.0,171.0,0.0,835.34,904.34,3.0,3.0,0.0,0,2,0,0,0,0,0,0,0,0,0,2,1
45,Denver,CO,80228,1990.59,0.0,461.48,6.0,0.0,True,True,1.0,12.35,0.0,461.48,461.48,2.0,1.0,1.0,1,2,0,0,2,0,2,0,0,0,0,6,1
29,Palmer Lake,CO,80133,1181.72,0.0,729.0,1.0,10.0,True,True,0.0,0.0,78.0,1157.0,1538.25,2.0,2.0,0.0,1,2,3,1,0,0,3,0,0,0,0,9,0
62,Boulder,CO,80302,1871.14,104.27,988.77,23.0,0.0,True,True,1.0,0.0,137.27,1615.31,1659.86,6.0,5.0,1.0,1,4,7,5,1,0,2,0,0,0,0,19,0
50,Littleton,CO,80124,3193.08,539.0,1596.0,11.0,9.21,True,True,1.0,0.0,539.0,1596.0,1645.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,0,0,0,2,1
31,Boulder,CO,80304,1344.3,182.29,686.3,9.0,10.0,True,True,1.0,59.0,390.75,1024.76,1024.76,3.0,3.0,0.0,1,5,1,0,0,1,2,0,0,0,0,9,0
59,Littleton,CO,80127,1079.76,0.0,0.0,0.0,0.0,True,True,1.0,59.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1
32,Fort Collins,CO,80521,569.0,149.0,149.0,3.0,10.0,True,True,1.0,0.0,149.0,290.0,477.13,5.0,5.0,0.0,1,0,1,0,0,0,4,0,0,0,0,5,0
76,Denver,CO,80227,777.48,379.48,379.48,6.0,0.0,True,True,1.0,0.0,379.48,1194.96,1512.96,2.0,2.0,0.0,0,2,0,2,0,0,0,0,0,0,0,4,1
35,Denver,CO,80204,5706.12,1590.85,4163.12,27.0,10.0,True,True,1.0,177.0,2754.38,6354.65,6433.65,3.0,3.0,0.0,1,4,3,1,1,0,2,0,0,0,0,11,1
41,Collbran,CO,81624,1525.0,0.0,479.0,1.0,0.0,True,True,0.0,59.0,0.0,479.0,479.0,1.0,1.0,0.0,1,3,0,0,0,0,2,0,0,0,0,5,1
52,Evergreen,CO,80439,3362.35,0.0,827.0,4.0,10.0,True,True,1.0,154.0,0.0,24.92,1658.92,3.0,3.0,0.0,1,0,3,0,0,1,0,0,0,0,0,4,1
29,Fort Collins,CO,80521,655.5,0.0,0.0,0.0,0.0,True,False,1.0,225.5,0.0,0.0,0.0,2.0,2.0,0.0,1,2,1,4,0,0,1,0,0,0,0,8,0
59,Fort Collins,CO,80524,5916.56,450.0,655.17,7.0,10.0,True,True,1.0,159.0,1406.0,2208.17,2208.17,5.0,4.0,1.0,1,0,1,0,0,1,3,0,0,0,0,5,1
43,Fort Collins,CO,80524,2545.21,0.0,0.0,0.0,10.0,True,True,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,1,3,4,4,1,3,0,0,0,0,16,1
66,Fort Collins,CO,80524,3096.31,409.0,1514.56,28.0,10.0,True,True,1.0,257.0,818.0,4295.44,5079.62,3.0,3.0,0.0,0,1,0,0,2,0,2,0,0,0,0,5,0
35,Broomfield,CO,80020,2995.08,976.74,1861.08,13.0,0.0,True,True,1.0,118.0,976.74,1861.08,1910.08,2.0,2.0,0.0,0,0,0,0,0,0,2,0,0,0,0,2,1
43,Boulder,CO,80304,2419.0,0.0,828.0,3.0,10.0,True,True,1.0,59.0,0.0,828.0,1572.0,1.0,1.0,0.0,1,0,0,0,0,0,3,0,0,0,0,3,1
35,Centennial,CO,80112,2721.0,898.0,1016.0,7.0,7.21,True,True,1.0,159.0,2056.0,2174.0,2492.0,3.0,3.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,1
46,Denver,CO,80211,1353.42,0.0,439.0,4.0,9.0,True,True,1.0,278.0,119.0,911.51,911.51,4.0,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,2,0
74,Arvada,CO,80005,6470.95,425.14,6194.95,36.0,9.75,True,True,1.0,0.0,425.14,7817.26,8324.26,7.0,5.0,2.0,0,2,1,3,5,0,2,0,0,0,0,13,0
65,Fort Collins,CO,80528,3963.71,1007.88,2027.71,21.0,10.0,True,True,1.0,472.0,1007.88,2027.71,2525.71,1.0,1.0,0.0,0,0,4,0,0,0,4,0,0,0,0,8,0
57,Evergreen,CO,80439,12608.25,2768.2,4994.86,13.0,6.47,True,True,1.0,0.0,3166.33,5415.09,5562.09,8.0,3.0,5.0,1,4,2,3,1,0,5,0,0,0,0,15,1
47,Castle Pines,CO,80108,8169.0,2158.0,5338.0,43.0,10.0,True,True,1.0,298.0,2395.97,8906.73,10178.73,4.0,2.0,2.0,1,0,0,0,0,1,1,0,0,0,0,2,0
42,Johnstown,CO,80534,1013.54,0.0,37.0,1.0,10.0,True,True,1.0,0.0,0.0,37.0,37.0,1.0,1.0,0.0,1,2,0,0,0,0,0,0,0,0,0,2,0
61,Denver,CO,80215,8551.67,1810.65,3980.23,41.0,0.0,True,True,1.0,277.0,1841.31,3168.22,4697.27,6.0,5.0,1.0,0,0,2,1,0,0,0,0,0,0,0,3,1
61,Aurora,CO,80016,1181.0,0.0,0.0,4.0,0.0,True,True,1.0,772.0,0.0,1347.0,1836.0,3.0,3.0,0.0,0,0,2,6,0,0,0,0,0,0,0,8,1
59,Laporte,CO,80535,2425.57,951.11,2356.57,10.0,0.0,True,True,1.0,0.0,951.11,2773.8,2842.8,2.0,2.0,0.0,0,3,0,0,0,0,0,0,0,0,0,3,0
35,Littleton,CO,80127,684.0,0.0,0.0,0.0,0.0,True,True,1.0,59.0,0.0,0.0,0.0,4.0,4.0,0.0,1,1,3,1,1,0,0,0,0,0,0,6,1
46,Loveland,CO,80538,1336.0,0.0,0.0,0.0,10.0,True,True,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1,2,2,0,0,0,3,0,0,0,0,7,1
57,Steamboat Springs,CO,80487,7020.44,1269.0,4615.47,35.0,10.0,True,True,0.0,0.0,1368.0,4516.47,4763.47,2.0,2.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,1
53,Fort Collins,CO,80521,2664.76,927.0,927.0,4.0,2.78,True,True,1.0,0.0,927.0,927.0,929.76,3.0,2.0,1.0,1,2,1,0,0,0,1,0,0,0,0,4,1
51,Boulder,CO,80304,7510.49,796.0,4347.88,18.0,10.0,True,True,1.0,118.0,796.0,4479.0,4479.0,5.0,5.0,0.0,1,1,0,0,0,0,5,0,0,0,0,6,1
64,Longmont,CO,80504,8592.61,498.94,2026.42,20.0,10.0,True,True,1.0,354.0,5031.32,6558.8,6972.8,5.0,5.0,0.0,0,2,0,2,0,2,0,0,0,0,0,6,1
41,Winter Park,CO,80482,878.0,0.0,10.0,4.0,10.0,True,True,0.0,0.0,0.0,10.0,10.0,4.0,4.0,0.0,0,9,7,7,6,4,16,0,0,0,0,49,1
60,Englewood,CO,80112,1158.81,598.0,1158.81,6.0,0.0,True,True,1.0,0.0,627.97,1257.78,1257.78,2.0,1.0,1.0,0,1,0,2,0,0,0,0,0,0,0,3,0
47,Boulder,CO,80303,1879.0,44.0,103.0,6.0,2.47,True,True,1.0,0.0,316.8,601.98,1117.24,4.0,2.0,2.0,1,1,1,0,0,0,1,0,0,0,0,3,0
29,Usaf Academy,CO,80841,967.0,0.0,0.0,0.0,10.0,True,False,0.0,0.0,0.0,0.0,240.0,1.0,1.0,0.0,1,3,2,0,0,1,0,0,0,0,0,6,1
55,Golden,CO,80401,6913.86,849.6,3016.86,11.0,0.0,True,True,1.0,159.0,1291.91,3459.17,4496.17,3.0,2.0,1.0,1,2,1,1,1,2,1,0,0,0,0,8,1
34,Greeley,CO,80631,1045.0,109.0,109.0,2.0,10.0,True,True,1.0,118.0,109.0,109.0,109.0,1.0,1.0,0.0,0,0,2,0,0,0,0,0,0,0,0,2,1
37,Littleton,CO,80128,498.0,0.0,0.0,0.0,10.0,True,True,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,4,3,2,0,0,1,0,0,0,0,10,0
50,Arvada,CO,80004,10523.78,2428.28,6406.38,32.0,7.05,True,True,1.0,535.0,2448.72,6441.37,7193.37,6.0,5.0,1.0,1,2,2,1,0,3,1,0,0,0,0,9,1
64,Boulder,CO,80304,859.46,0.0,139.0,2.0,2.08,True,True,1.0,0.0,0.0,139.0,440.46,2.0,2.0,0.0,1,0,1,0,0,0,1,0,0,0,0,2,0
59,Lakewood,CO,80228,2312.08,498.94,1385.08,12.0,10.0,True,True,1.0,0.0,498.94,1385.08,1434.08,1.0,1.0,0.0,1,0,0,0,0,1,1,0,0,0,0,2,1
37,Fraser,CO,80442,919.4,3.94,3.94,33.0,0.0,True,True,0.0,0.0,81.94,225.03,235.03,6.0,6.0,0.0,1,10,15,12,5,4,16,0,0,0,0,62,1
53,Fort Collins,CO,80524,3944.21,828.18,1597.21,32.0,10.0,True,True,1.0,395.0,2398.32,5772.12,6391.26,10.0,8.0,2.0,0,3,0,0,0,0,1,0,0,0,0,4,1
42,Aurora,CO,80015,13655.54,2642.5,8523.17,34.0,9.14,True,True,1.0,194.76,2646.29,8526.96,9232.33,4.0,2.0,2.0,1,2,1,4,0,0,1,0,0,0,0,8,1
33,Winter Park,CO,80482,4041.93,469.0,1326.0,14.0,0.0,True,True,0.0,590.0,469.0,1326.0,1326.0,1.0,1.0,0.0,1,7,14,4,3,3,5,0,0,0,0,36,1
53,Boulder,CO,80301,7131.0,0.0,2493.0,6.0,6.63,True,True,1.0,0.0,0.0,2496.92,2506.92,4.0,4.0,0.0,1,4,4,5,0,1,0,0,0,0,0,14,1
43,Denver,CO,80202,1424.0,0.0,0.0,2.0,3.33,True,True,1.0,118.0,0.0,368.0,368.0,3.0,3.0,0.0,1,5,5,3,3,1,2,0,0,0,0,19,1
29,Fort Collins,CO,80525,489.0,0.0,0.0,0.0,0.0,True,False,1.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1,2,0,0,0,2,0,0,0,0,5,0
47,Arvada,CO,80003,5960.57,809.57,3238.57,13.0,0.0,True,True,1.0,318.0,809.57,2987.49,3881.49,4.0,2.0,2.0,0,0,1,1,2,0,0,0,0,0,0,4,1
69,Winter Park,CO,80482,2743.69,754.36,2017.35,229.0,0.0,True,True,0.0,10.0,754.36,2017.35,2109.46,4.0,4.0,0.0,0,1,1,0,0,0,3,0,0,0,0,5,0
63,Denver,CO,80220,2459.0,469.0,469.0,2.0,0.0,True,True,1.0,316.0,490.86,490.86,490.86,5.0,5.0,0.0,1,0,0,0,0,0,3,0,0,0,0,3,1
30,Fort Collins,CO,80525,479.0,0.0,0.0,0.0,0.0,True,True,1.0,59.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,1,1,2,0,0,0,0,4,0
27,Littleton,CO,80123,489.0,0.0,0.0,0.0,0.0,True,True,1.0,59.0,0.0,0.0,0.0,5.0,5.0,0.0,1,5,0,0,1,0,2,0,0,0,0,8,0
28,Granby,CO,80446,970.94,22.62,106.94,19.0,4.75,True,True,0.0,177.0,22.62,106.94,106.94,3.0,3.0,0.0,1,1,2,3,1,2,4,0,0,0,0,13,0
38,Littleton,CO,80125,2681.75,0.0,1377.75,4.0,10.0,True,True,1.0,177.0,0.0,1377.75,1377.75,1.0,1.0,0.0,1,2,1,8,0,0,4,0,0,0,0,15,1
68,Denver,CO,80214,3121.38,849.98,1607.98,30.0,0.0,True,True,1.0,59.0,2233.49,4445.97,5083.95,2.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1
67,Longmont,CO,80503,3132.0,919.0,1787.0,11.0,10.0,True,True,1.0,59.0,919.0,1787.0,1836.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1
52,Boulder,CO,80305,863.46,0.0,0.0,0.0,10.0,True,True,1.0,149.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0
21,Denver,CO,80227,1151.0,0.0,0.0,0.0,0.0,True,True,1.0,236.0,0.0,0.0,2988.41,3.0,3.0,0.0,1,5,2,0,0,0,2,0,0,0,0,9,0
63,Arvada,CO,80005,2004.0,469.0,1116.0,19.0,7.41,True,True,1.0,472.0,861.66,2000.95,2585.95,3.0,3.0,0.0,0,0,0,4,1,0,3,0,0,0,0,8,0
40,Denver,CO,80212,2797.94,291.86,1665.94,8.0,6.92,True,True,1.0,59.0,291.86,1516.94,1824.94,1.0,1.0,0.0,0,2,1,0,0,3,3,0,0,0,0,9,0
36,Fraser,CO,80442,703.0,0.0,658.0,3.0,0.0,True,False,0.0,0.0,0.0,658.0,683.0,1.0,1.0,0.0,0,5,1,4,2,2,3,0,0,0,0,17,0
50,Boulder,CO,80305,1422.0,420.0,896.0,16.0,10.0,True,True,1.0,149.0,840.0,1803.61,2493.97,2.0,2.0,0.0,0,0,0,0,3,0,0,0,0,0,0,3,0
57,Fort Collins,CO,80525,3489.52,1457.18,2291.52,13.0,6.83,True,True,1.0,0.0,1457.18,2291.52,2291.52,3.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0
55,Boulder,CO,80304,6078.0,5.0,803.0,0.0,0.0,0,0,80402,477.0,5.0,803.0,6078.0,1.0,0.0,1.0,1,0,1,2,0,0,1,0,0,0,0,4,1
44,Aurora,CO,80016,10026.22,3790.22,6330.22,13.0,0.0,True,True,1.0,0.0,3810.17,6488.17,6488.17,6.0,4.0,2.0,1,1,1,2,0,1,2,0,0,0,0,7,1
71,Denver,CO,80210,11906.45,2698.72,6004.45,20.0,10.0,True,True,1.0,118.0,1929.72,6004.45,7656.45,6.0,5.0,1.0,1,7,4,7,0,2,7,0,0,0,0,27,1
33,Fort Collins,CO,80525,806.0,49.0,49.0,12.0,5.15,True,True,1.0,199.0,251.0,1214.96,2542.96,11.0,10.0,1.0,0,0,2,0,0,0,0,0,0,0,0,2,0
53,Denver,CO,80202,8469.34,30.0,4523.34,15.0,0.0,True,True,1.0,118.0,30.0,4523.34,4523.34,5.0,3.0,2.0,1,2,2,2,0,0,3,0,0,0,0,9,1
