Age,City,StateProvinceCode,PostalCode,CustomerLifetimeSpend,Customer1YearSpend,Customer3YearSpend,IsDeleted,ThreeYearVisitCount,SkiAbility,NearestMajorAirportCode,SkiLoyaltyIndexRating,IsWinterGuest,IsSummerGuest,FrontRangeMarket,CustId,Spend_Winter_2010,Spend_Winter_2011,Spend_Winter_2012,Spend_Winter_2013,Spend_Winter_2014,Spend_Winter_2015,Household1YearSpend,Household3YearSpend,HouseholdLifetimeSpend,HouseholdIncome,NumberOfHouseholdMembers,NumberOfAdults,NumberOfChildren,HouseholdCreateDate,Pass_Winter_2010,Pass_Winter_2011,Pass_Winter_2012,Pass_Winter_2013,Pass_Winter_2014,Pass_Winter_2015,January,February,March,April,November,December,Ski_Resort1,Ski_Resort2,Ski_Resort3,Ski_Resort4,Ski_Resort5
40,Fort Collins,CO,80526,1426,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1509772,199.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,Denver,CO,80222,3553,.00,1740.00,False,3,NULL,DEN,10.00,True,True,1,1649331,59.00,0.00,298.00,596.00,705.00,0.00,0.00,1758.23,1758.23,NULL,4,2,2,2015-09-02 11:38:17.000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
38,Morrison,CO,80465,815.03,.00,.00,False,0,NULL,DEN,0.00,True,False,1,1051668,59.00,0.00,229.00,0.00,0.00,0.00,0.00,0.00,397.03,NULL,1,1,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,7
36,Golden,CO,80401,588,.00,370.00,False,2,NULL,DEN,10.00,True,True,1,2101435,149.00,0.00,0.00,0.00,0.00,0.00,0.00,740.00,878.00,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
66,Fort Collins,CO,80521,1380.81,478.06,1125.06,False,12,NULL,DEN,9.10,True,True,1,1021804,229.00,0.00,0.00,159.00,0.00,0.00,478.06,1125.06,1125.06,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,0,1,1,0,0,1,1,0,2,0,0,0,0,4
47,Golden,CO,80401,2966,98.00,1838.00,False,17,NULL,DEN,10.00,True,True,1,1464866,149.00,298.00,298.00,475.00,477.00,358.00,468.16,3846.92,4936.69,NULL,4,2,2,2016-04-07 05:00:07.000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
29,Denver,CO,80210,1308,.00,.00,False,1,NULL,DEN,10.00,True,True,1,2132596,118.00,0.00,0.00,0.00,0.00,0.00,0.00,597.06,976.06,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,1,0,0,0,6,3,3,0,0,0,0,0,0,0,12
47,Greeley,CO,80634,5165.88,1617.33,2607.88,False,31,NULL,DEN,10.00,True,True,1,1030901,0.00,0.00,0.00,27.00,0.00,0.00,1734.51,2819.27,3595.27,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,3,3,0,1,4,0,0,0,0,13
37,Fort Collins,CO,80521,2172.72,473.29,934.02,False,23,NULL,DEN,10.00,True,True,1,1506589,298.00,69.00,199.00,0.00,0.00,0.00,1671.29,4692.83,4960.83,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4
39,Denver,CO,80231,5690.83,948.83,2881.83,False,20,NULL,DEN,0.00,True,True,1,1796753,177.00,0.00,0.00,0.00,207.00,0.00,1117.83,3083.98,3221.98,NULL,5,3,2,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,1,2,0,0,1,0,0,0,0,4
32,Denver,CO,80205,835,.00,.00,False,25,NULL,DEN,0.00,True,True,1,1825406,149.00,317.00,0.00,0.00,0.00,0.00,1659.88,4283.07,5122.07,NULL,5,5,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
47,Denver,CO,80228,2288,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1444242,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,1568.00,NULL,6,4,2,2016-06-04 03:00:07.000,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,5
52,Englewood,CO,80111,1801,.00,.00,False,0,NULL,DEN,10.00,True,True,1,2128036,199.00,69.00,227.00,0.00,0.00,0.00,0.00,0.00,227.00,NULL,1,1,0,2015-10-08 05:00:04.000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,Littleton,CO,80120,1782,.00,.00,False,7,NULL,DEN,0.00,True,True,1,2125746,0.00,69.00,227.00,0.00,0.00,0.00,149.00,1664.00,1891.00,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,1,0,0,0,0,0,3,0,1,6,0,0,0,0,10
50,Littleton,CO,80122,18029.82,3698.04,7343.88,False,29,NULL,DEN,7.87,True,True,1,1476373,0.00,656.00,432.00,477.00,398.00,149.00,4003.33,7701.95,9138.94,NULL,7,4,3,2015-09-02 11:38:17.000,1,1,1,1,1,1,4,2,0,0,1,1,0,0,0,0,8
50,Denver,CO,80205,2460.39,.00,593.00,False,12,NULL,DEN,10.00,True,True,1,3327704,0.00,0.00,0.00,307.00,435.00,0.00,411.16,1303.16,1402.16,NULL,2,2,0,2015-09-11 07:00:07.000,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
69,Fort Collins,CO,80524,3321.57,157.88,897.88,False,11,NULL,DEN,10.00,True,True,1,1335778,149.00,0.00,0.00,0.00,0.00,0.00,1137.88,2944.90,3082.90,NULL,2,2,0,2015-09-02 11:38:17.000,0,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,4
44,Golden,CO,80403,7583,998.00,3891.00,False,19,NULL,DEN,7.55,True,True,1,2118424,0.00,0.00,360.00,150.00,0.00,0.00,1004.02,3474.05,5110.05,NULL,6,4,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
51,Arvada,CO,80005,3298.86,.00,1389.86,False,36,NULL,DEN,0.00,True,True,1,1585212,745.00,338.00,507.00,338.00,577.00,0.00,425.14,7817.26,8324.26,NULL,7,5,2,2015-09-02 11:38:17.000,0,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,4
39,Fort Collins,CO,80521,3144,.00,636.00,False,4,NULL,DEN,10.00,True,True,1,1130268,354.00,0.00,298.00,318.00,318.00,0.00,0.00,636.00,1017.32,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,0,2,1,1,0,11,0,0,0,0,15
33,Denver,CO,80236,1974,.00,338.00,False,1,NULL,DEN,10.00,True,True,1,1833126,298.00,0.00,0.00,338.00,0.00,0.00,0.00,338.00,338.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
49,Highlands Ranch,CO,80130,6072,.00,2385.00,False,7,NULL,DEN,10.00,True,True,1,1282459,59.00,0.00,0.00,0.00,0.00,0.00,0.00,2391.16,3378.16,NULL,2,1,1,2015-09-02 11:38:17.000,1,1,1,1,1,0,0,2,0,0,1,3,0,0,0,0,6
56,Parker,CO,80138,5825.98,1253.00,2276.00,False,9,NULL,DEN,10.00,True,True,1,1726577,447.00,985.00,803.00,177.00,587.00,716.00,1253.00,2290.90,4113.93,NULL,6,3,3,2015-09-02 11:38:17.000,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,4
71,Denver,CO,80206,3117.48,379.48,984.48,False,6,NULL,DEN,7.73,True,True,1,1445321,236.00,0.00,131.00,298.00,297.00,358.00,396.32,693.32,1132.32,NULL,3,3,0,2015-09-02 11:38:17.000,1,0,1,0,0,0,1,4,4,0,1,3,0,0,0,0,13
36,Littleton,CO,80122,4385.5,229.50,1335.50,False,12,NULL,DEN,10.00,True,True,1,1736192,0.00,69.00,138.00,118.00,0.00,188.50,60.50,966.50,1862.50,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,0,0,0,5,2,0,0,3,0,0,0,0,10
49,Johnstown,CO,80534,1841.91,.00,459.00,False,1,NULL,DEN,10.00,True,True,1,1886754,118.00,0.00,0.00,0.00,0.00,0.00,0.00,459.00,459.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2
34,Denver,CO,80221,3131,599.00,2202.00,False,10,NULL,DEN,8.98,True,True,1,1210872,0.00,0.00,79.00,1085.00,0.00,0.00,599.00,2202.00,2281.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,0,1,4,4,1,2,0,1,0,0,0,0,12
36,Littleton,CO,80123,2539.94,199.00,659.94,False,6,NULL,DEN,10.00,True,True,1,2125099,59.00,69.00,584.00,0.00,0.00,199.00,199.00,659.94,1174.94,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
56,Evergreen,CO,80439,5487,978.00,2385.00,False,8,NULL,DEN,0.00,True,True,1,1971972,59.00,0.00,0.00,0.00,236.00,0.00,978.00,2503.00,2503.00,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,2
48,Winter Park,CO,80482,6840.29,948.00,3008.61,False,19,NULL,DEN,10.00,True,True,0,1225871,47.04,350.00,150.00,150.00,150.00,0.00,948.00,3087.64,4584.64,NULL,10,6,4,2016-05-29 05:00:06.000,0,0,1,1,0,1,15,12,21,5,4,18,0,0,0,0,75
44,Longmont,CO,80503,3190.92,502.53,1660.92,False,18,NULL,DEN,10.00,True,True,1,1146587,59.00,0.00,286.00,118.00,69.00,0.00,502.53,1660.92,1954.92,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,5,4,9,0,4,8,0,0,0,0,30
21,Greenwood Village,CO,80111,2138.32,987.00,1568.45,False,8,NULL,DEN,0.00,True,True,1,1518889,59.00,276.00,0.00,236.00,0.00,0.00,987.00,1568.45,1568.45,NULL,4,4,0,2015-09-02 11:38:17.000,0,0,0,1,0,1,3,5,4,1,2,4,0,0,0,0,19
44,Boulder,CO,80301,4161.62,196.00,2706.86,False,19,NULL,DEN,10.00,True,True,1,1533347,534.00,0.00,0.00,228.00,657.00,0.00,380.80,8894.76,8992.76,NULL,7,4,3,2015-09-02 11:38:17.000,0,0,0,1,0,0,0,5,1,0,1,0,0,0,0,0,7
33,Denver,CO,80237,615,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1550227,236.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,4,1,2,0,3,3,0,0,0,0,13
52,Granby,CO,80446,3343.67,1322.40,2165.38,False,21,NULL,DEN,8.06,True,True,0,1988291,59.00,0.00,0.00,150.00,0.00,0.00,1375.23,2231.33,2231.33,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,0,1,1,1,1,3,2,5,1,5,0,0,0,0,17
35,Fraser,CO,80442,429,.00,.00,False,2,NULL,DEN,10.00,True,True,0,1172807,0.00,0.00,0.00,0.00,0.00,0.00,0.00,428.00,1096.00,NULL,6,6,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,5,4,1,2,0,2,0,0,0,0,14
56,Littleton,CO,80123,1163,298.00,427.00,False,3,NULL,DEN,10.00,True,True,1,1046261,0.00,298.00,0.00,99.00,129.00,149.00,149.00,427.00,526.00,NULL,3,3,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4
51,Littleton,CO,80126,7401.71,882.67,2135.23,False,17,NULL,DEN,8.76,True,True,1,1844467,0.00,0.00,0.00,0.00,0.00,0.00,882.67,2135.23,2204.23,NULL,3,1,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,1,0,2,0,2,0,0,0,0,7
33,Golden,CO,80403,1530.62,85.48,1092.62,False,17,NULL,DEN,9.21,True,True,1,1741599,59.00,0.00,0.00,0.00,0.00,0.00,107.09,1154.67,1154.67,NULL,3,2,1,2015-09-02 11:38:17.000,0,0,1,0,1,1,1,1,0,1,0,7,0,0,0,0,10
53,Littleton,CO,80122,2291,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1012378,298.00,100.00,298.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,4,2,2,2016-01-09 05:00:07.000,1,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,3
63,Boulder,CO,80304,5842.08,997.88,3141.08,False,16,NULL,DEN,10.00,True,True,1,1736169,0.00,69.00,0.00,0.00,0.00,0.00,997.88,3165.41,3303.41,NULL,2,2,0,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
52,Denver,CO,80226,4003.48,1380.16,2671.48,False,35,NULL,DEN,6.96,True,True,1,2170443,295.00,0.00,0.00,0.00,0.00,0.00,2612.33,5211.30,5211.30,NULL,6,2,4,2015-09-02 11:38:17.000,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,5
33,Arvada,CO,80003,3200.06,498.94,1525.94,False,20,NULL,DEN,10.00,True,True,1,1957634,118.00,414.00,138.00,0.00,0.00,0.00,1146.94,3081.92,3603.92,NULL,2,2,0,2015-09-02 11:38:17.000,0,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,2
64,Breckenridge,CO,80424,1047.02,6.02,6.02,False,5,NULL,DEN,5.52,True,True,0,1760603,0.00,0.00,632.00,0.00,0.00,0.00,6.02,6.02,638.02,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,Littleton,CO,80127,3219.08,655.08,1670.08,False,11,NULL,DEN,10.00,True,True,1,1665793,398.00,298.00,298.00,447.00,159.00,179.00,671.01,1651.04,2108.04,NULL,4,4,0,2015-09-02 11:38:17.000,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2
36,Longmont,CO,80501,2651,.00,706.00,False,6,NULL,DEN,10.00,True,True,1,1971122,0.00,0.00,0.00,177.00,0.00,0.00,0.00,706.00,706.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
55,Denver,CO,80230,3208,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1227082,59.00,378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
47,Fraser,CO,80442,1683,.00,.00,False,0,NULL,DEN,0.00,True,False,0,2155401,177.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369.00,NULL,3,3,0,2015-09-02 11:38:17.000,1,1,1,0,0,0,4,1,7,6,0,5,0,0,0,0,23
46,Longmont,CO,80504,5285,1093.32,3096.13,False,23,NULL,DEN,9.53,True,True,1,2003210,72.33,149.00,0.00,179.00,297.00,179.00,1093.32,3253.14,3322.14,NULL,4,2,2,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1
31,Granby,CO,80446,1117,.00,379.00,False,13,NULL,DEN,0.00,True,True,0,2170509,0.00,0.00,0.00,0.00,0.00,0.00,994.28,4276.36,4803.36,NULL,4,4,0,2015-09-02 11:38:17.000,0,1,1,1,0,0,12,6,9,7,0,6,0,0,0,0,40
22,Colorado Springs,CO,80921,1353.98,.00,585.98,False,6,NULL,DEN,10.00,True,True,0,3928550,0.00,0.00,0.00,0.00,100.00,0.00,0.00,585.98,585.98,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,1,0,1,2,0,0,0,3,0,0,0,0,6
47,Longmont,CO,80503,4284.12,.00,1024.00,False,4,NULL,DEN,3.92,True,True,1,2020883,596.00,318.00,436.00,318.00,477.00,0.00,0.00,1093.00,1300.00,NULL,4,2,2,2015-09-02 11:38:17.000,0,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,4
45,Monument,CO,80132,2935.86,.00,725.62,False,11,NULL,DEN,10.00,True,True,0,1957657,59.00,298.00,0.00,118.00,0.00,0.00,900.00,2194.92,2939.92,NULL,5,2,3,2015-09-10 07:00:05.000,1,1,0,0,1,0,1,2,1,0,0,4,0,0,0,0,8
30,Thornton,CO,80233,1634.2,98.00,995.20,False,7,NULL,DEN,0.00,True,True,1,1949628,0.00,570.00,0.00,0.00,0.00,0.00,98.00,995.20,1064.20,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,4
24,Steamboat Springs,CO,80487,1419.24,211.80,1222.14,False,24,NULL,DEN,10.00,True,True,0,1703620,0.00,0.00,0.00,0.00,204.00,25.00,211.80,1222.14,1344.61,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,0,0,1,1,6,1,3,0,4,6,0,0,0,0,20
31,Centennial,CO,80015,1458.43,.00,.00,False,5,NULL,DEN,0.00,True,True,1,2077946,177.00,207.00,0.00,0.00,0.00,0.00,0.00,1618.00,2061.43,NULL,3,3,0,2015-09-02 11:38:17.000,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
37,Monument,CO,80132,3624.12,4395.37,2274.54,False,17,NULL,DEN,8.69,True,True,0,1453436,354.00,69.00,0.00,177.00,207.00,-1.99,3857.15,5316.23,5316.23,NULL,3,2,1,2015-09-02 11:38:17.000,1,0,1,1,0,1,11,1,0,0,0,0,0,0,0,0,12
41,Boulder,CO,80304,1921.02,1021.74,1744.02,False,30,NULL,DEN,0.00,True,True,1,1946545,177.00,0.00,0.00,159.00,0.00,0.00,1060.91,3279.80,3279.80,NULL,5,5,0,2016-04-06 05:00:08.000,0,0,0,1,0,1,2,0,1,0,1,3,0,0,0,0,7
28,Littleton,CO,80127,694,.00,.00,False,0,NULL,DEN,0.00,True,True,1,1514870,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
45,Evergreen,CO,80439,3292.52,.00,1042.31,False,8,NULL,DEN,6.33,True,True,1,1880056,298.00,706.00,149.00,169.00,207.00,0.00,0.00,1061.31,1300.31,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,3
61,Fort Collins,CO,80525,3785.56,877.16,2000.56,False,19,NULL,DEN,10.00,True,True,1,1996781,59.00,0.00,200.00,0.00,69.00,0.00,877.16,2000.56,2399.56,NULL,5,3,2,2015-09-02 11:38:17.000,1,1,1,1,1,1,1,3,3,4,1,1,0,0,0,0,13
50,Denver,CO,80228,4772.16,221.39,379.34,False,50,NULL,DEN,0.00,True,True,1,1736401,0.00,759.00,316.00,0.00,0.00,0.00,2380.41,6339.93,7448.75,NULL,4,3,1,2015-09-02 11:38:17.000,0,1,1,0,0,0,6,2,0,0,4,9,0,0,0,0,21
48,Broomfield,CO,80021,3940,519.00,1457.00,False,12,NULL,DEN,0.00,True,True,1,1133142,413.00,138.00,296.00,0.00,0.00,0.00,519.00,1457.00,2172.00,NULL,2,1,1,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,0,7,0,0,0,0,0,0,0,7
41,Boulder,CO,80303,1466,.00,499.00,False,2,NULL,DEN,10.00,True,True,1,1860434,0.00,138.00,0.00,59.00,0.00,0.00,0.00,499.00,499.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,3
65,Pine,CO,80470,1957.58,.00,.00,False,6,NULL,DEN,3.33,True,True,1,1742312,118.00,668.00,447.00,198.00,0.00,0.00,980.00,1142.68,1340.68,NULL,2,2,0,2015-09-18 07:00:05.000,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
54,Longmont,CO,80503,4256.82,469.00,1895.44,False,18,NULL,DEN,9.42,True,True,1,1942151,236.00,690.00,79.00,59.00,483.00,0.00,469.00,1895.44,2023.44,NULL,4,3,1,2015-09-02 11:38:17.000,0,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,4
52,Evergreen,CO,80439,11471.98,2.98,8634.98,False,52,NULL,DEN,9.29,True,True,1,1838874,177.00,0.00,149.00,59.00,0.00,0.00,199.69,11609.02,11776.02,NULL,8,5,3,2015-09-02 11:38:17.000,1,1,1,1,1,0,2,0,2,1,1,4,0,0,0,0,10
41,Denver,CO,80241,1333.42,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1660377,295.00,69.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,6,4,2,2015-09-02 11:38:17.000,1,1,0,0,0,0,2,7,5,2,3,2,0,0,0,0,21
48,Littleton,CO,80128,2152.19,193.05,1414.19,False,23,NULL,DEN,10.00,True,True,1,1660234,0.00,0.00,0.00,236.00,128.00,0.00,1064.64,2641.52,3382.28,NULL,4,2,2,2016-01-27 05:00:06.000,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,4
57,Littleton,CO,80123,5245.25,597.00,715.00,False,4,NULL,DEN,10.00,True,True,1,1221334,177.00,563.00,515.00,565.00,0.00,597.00,1149.00,1267.00,3361.25,NULL,4,4,0,2015-09-02 11:38:17.000,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,3
68,Castle Pines,CO,80108,6448.62,1755.36,2972.68,False,14,NULL,DEN,10.00,True,True,1,1484654,398.00,458.00,60.00,0.00,0.00,0.00,1755.36,3099.12,4719.59,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,2
52,Littleton,CO,80127,6683.96,404.00,3636.00,False,6,NULL,DEN,9.26,True,True,1,1846528,236.00,0.00,0.00,0.00,0.00,0.00,404.00,3636.00,3636.00,NULL,3,2,1,2015-09-02 11:38:17.000,1,1,1,1,1,1,2,4,0,0,1,0,0,0,0,0,7
57,Denver,CO,80206,6202.22,549.00,2487.00,False,24,NULL,DEN,0.00,True,True,1,2056011,0.00,0.00,69.00,0.00,345.00,0.00,1048.00,4526.92,5722.92,NULL,2,2,0,2016-04-07 05:00:07.000,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,2
55,Boulder,CO,80305,2777.73,.00,1563.36,False,23,NULL,DEN,10.00,True,True,1,1742687,59.00,0.00,0.00,0.00,345.00,0.00,469.00,3077.36,3126.36,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,5,1,1,0,0,0,0,0,0,0,7
39,Fort Collins,CO,80526,4168.52,599.00,1696.00,False,7,NULL,DEN,10.00,True,True,1,1456662,118.00,69.00,79.00,0.00,59.00,0.00,599.00,1696.00,1938.92,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,4,5,1,1,0,1,0,0,0,0,12
49,Westminster,CO,80031,11112.53,1341.25,5316.01,False,41,NULL,DEN,10.00,True,True,1,1599152,357.00,345.00,746.00,413.00,69.00,0.00,1359.46,7449.12,9384.80,NULL,4,2,2,2015-09-02 11:38:17.000,1,1,1,0,1,1,0,4,0,0,0,0,0,0,0,0,4
54,Parker,CO,80138,20738.06,7943.32,15639.18,False,62,NULL,DEN,9.01,True,True,1,2140977,118.00,353.00,55.00,0.00,0.00,0.00,8345.52,16888.71,18172.92,NULL,5,3,2,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,3
35,Northglenn,CO,80233,2241.94,.00,170.51,False,1,NULL,DEN,5.17,True,True,1,1779621,59.00,69.00,138.00,0.00,0.00,0.00,0.00,170.51,308.51,NULL,1,1,0,2015-09-02 11:38:17.000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
50,Lafayette,CO,80026,4296.76,1003.13,2211.76,False,18,NULL,DEN,8.23,True,True,1,1959449,354.00,207.00,158.00,177.00,0.00,0.00,1003.13,2211.76,2857.76,NULL,2,2,0,2015-09-02 11:38:17.000,1,1,1,1,1,1,5,1,0,1,0,11,0,0,0,0,18
51,Denver,CO,80226,5163.01,650.23,2361.01,False,18,NULL,DEN,0.00,True,True,1,1444780,740.00,138.00,0.00,531.00,69.00,0.00,678.60,2508.38,2508.38,NULL,3,2,1,2015-10-21 05:00:06.000,1,1,1,1,1,1,6,11,2,0,0,1,0,0,0,0,20
49,Englewood,CO,80113,1905,.00,420.00,False,1,NULL,DEN,0.00,True,True,1,1541485,59.00,0.00,0.00,0.00,0.00,0.00,0.00,420.00,420.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,1,1,0,0,3,3,0,0,2,1,0,0,0,0,9
52,Golden,CO,80403,7617.92,1836.72,4615.92,False,56,NULL,DEN,9.39,True,True,1,1665123,118.00,0.00,203.00,59.00,207.00,0.00,2234.34,5013.54,5393.54,NULL,3,2,1,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2
36,Lafayette,CO,80026,398,.00,.00,False,0,NULL,DEN,10.00,True,True,1,1140401,0.00,0.00,169.00,0.00,0.00,0.00,0.00,0.00,169.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
70,Tabernash,CO,80478,7247,1128.00,3759.00,False,15,NULL,DEN,10.00,True,True,0,1437292,590.00,138.00,69.00,118.00,336.00,0.00,1128.00,3759.00,4561.00,NULL,2,2,0,2015-09-02 11:38:17.000,0,0,1,1,1,1,12,11,19,0,5,16,0,0,0,0,63
34,Denver,CO,80211,826,338.00,616.00,False,3,NULL,DEN,0.00,False,True,1,1445948,0.00,0.00,0.00,0.00,278.00,338.00,338.00,616.00,616.00,NULL,2,2,0,2015-09-02 11:38:17.000,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3
49,Broomfield,CO,80020,3898.94,414.88,1373.94,False,109,NULL,DEN,10.00,True,True,1,1754569,89.00,483.00,69.00,69.00,0.00,0.00,8976.28,18163.67,19895.43,NULL,5,2,3,2015-09-02 11:38:17.000,1,1,1,1,1,1,9,2,3,1,1,0,0,0,0,0,16
22,Fort Collins,CO,80524,552.14,444.14,552.14,False,16,NULL,DEN,10.00,True,True,1,2141870,0.00,0.00,0.00,59.00,0.00,0.00,1160.14,2159.86,2904.86,NULL,4,4,0,2015-09-02 11:38:17.000,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,3
29,Fraser,CO,80442,813.92,.00,.00,False,0,NULL,DEN,0.00,True,True,0,1267308,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NULL,1,1,0,2015-09-02 11:38:17.000,1,1,0,0,0,0,10,13,11,11,7,13,0,0,0,0,65
23,Littleton,CO,80121,921.57,778.00,848.13,False,15,NULL,DEN,0.00,True,True,1,1435643,0.00,0.00,0.00,59.00,0.00,0.00,888.26,3004.71,4390.76,NULL,4,3,1,2016-06-04 03:00:07.000,0,0,0,0,0,1,4,0,2,0,0,2,0,0,0,0,8
61,Loveland,CO,80538,6568.52,938.00,3502.52,False,32,NULL,DEN,10.00,True,True,1,1620051,118.00,138.00,0.00,0.00,417.00,338.00,1456.00,6000.62,7413.62,NULL,13,10,3,2015-09-02 11:38:17.000,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,2
41,Fraser,CO,80442,895.12,5.00,75.97,False,60,NULL,DEN,0.00,True,True,0,2012602,0.00,0.00,0.00,0.00,0.00,0.00,505.15,1601.67,1601.67,NULL,5,5,0,2015-09-02 11:38:17.000,0,0,0,1,0,0,21,19,20,12,11,21,0,0,0,0,104
